flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,burst_mean_size_variance,small_to_large_ratio,inter_burst_gap,source_pcap,label
"(6, '10.211.218.53', 49701, '10.211.218.77', 53)",13,738,0.1487162113189697,56.76923076923077,42.00943821819431,40,199,0.0123930176099141,0.0218196371085741,0.4417344173441734,1,13.0,4962.471767231359,87.41481432792368,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.221.8.53', 56324, '20.42.73.25', 443)",21,10796,110.28596091270448,514.0952380952381,562.5731617827823,40,1315,5.514298045635224,23.67842335388942,0.1928492034086698,6,3.5,97.89097280065816,0.1904140819575603,95521.09540895064,1.7142857142857142,22.049225425720216,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 58074, '10.211.218.77', 53)",13,711,0.1646268367767334,54.69230769230769,33.7488110682541,40,166,0.0137189030647277,0.0312640454872142,0.4669479606188467,2,6.5,4318.858418960311,78.96646898239669,36.14299886621312,13.0,0.1105341911315918,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55600, '10.211.218.77', 53)",13,677,0.1590549945831298,52.07692307692308,29.07671957600745,40,149,0.0132545828819274,0.0258413018011216,0.4771048744460857,1,13.0,4256.389444257074,81.73273674348886,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52312, '8.2.110.97', 443)",13,3260,9.810537099838257,250.7692307692308,393.5900158689445,40,1440,0.8175447583198547,2.3758987752085265,0.7671779141104295,6,2.1666666666666665,332.29577206876337,1.3251058395380133,34062.25559413581,9.0,1.9524480819702148,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49173, '10.211.218.77', 53)",12,656,0.1195900440216064,54.66666666666666,27.320118756859184,40,123,0.0108718221837824,0.0175310517107799,0.4878048780487805,1,12.0,5485.406459767502,100.34280109330795,0.0,12.0,0.0,non_ai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 64321)",2,207,0.0514101982116699,103.5,28.5,75,132,0.0514101982116699,0.0,0.3623188405797101,1,2.0,4026.438473310764,38.90278718174651,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 53688, '10.211.218.77', 53)",13,646,0.1144888401031494,49.69230769230769,17.795352095786633,40,98,0.0095407366752624,0.0182472024972265,0.5185758513931888,1,13.0,5642.471348456167,113.54818503085168,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62207, '10.211.218.77', 53)",13,753,0.224261999130249,57.92307692307692,46.97538068533926,40,217,0.0186884999275207,0.0437611501638405,0.4395750332005312,2,6.5,3357.6798696183278,57.9679127556949,118.91383219954656,12.0,0.1582791805267334,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62917, '10.211.218.77', 53)",13,743,0.1288869380950927,57.15384615384615,42.16970504602372,40,199,0.010740578174591,0.0213059381660283,0.4454912516823687,1,13.0,5764.742424494673,100.86359558335228,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63772, '34.2.23.33', 443)",24,7179,25.2918541431427,299.125,437.5483128086162,40,1440,1.0996458323105522,5.086151082364925,0.4393369550076612,2,12.0,283.8463308925265,0.948922125842128,23066.015625,5.666666666666667,24.9555459022522,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 59433, '10.211.218.77', 53)",2,189,0.1006820201873779,94.5,25.5,69,120,0.1006820201873779,0.0,0.365079365079365,2,1.0,1877.1971365717009,19.864519963721698,650.25,2.0,0.1006820201873779,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52743, '10.211.218.77', 53)",13,667,0.1352388858795166,51.30769230769231,21.783496277208844,40,113,0.0112699071566263,0.0217577307403182,0.5112443778110944,1,13.0,4932.01341952954,96.12619858153528,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63903, '10.211.218.77', 53)",14,748,1.1296567916870115,53.42857142857143,28.88082479459904,40,151,0.0868966762836162,0.2644253205015827,0.5133689839572193,2,7.0,662.1480130110567,12.393144628549187,0.5917159763313622,14.0,1.000126838684082,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52348, '10.211.218.77', 53)",13,727,0.1348159313201904,55.92307692307692,37.83051584361603,40,182,0.0112346609433492,0.0241933060654484,0.4566712517193947,1,13.0,5392.537757821522,96.42777283587316,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62560, '8.2.109.251', 443)",36,12902,12.778889179229736,358.3888888888889,460.67699444391246,40,1440,0.3651111194065639,1.6588467607914623,0.3093318865292203,9,4.0,1009.6339219351212,2.817146271094742,36203.96390603567,4.0,1.5831536054611206,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62770, '10.211.218.77', 53)",13,649,0.15596604347229,49.92307692307692,19.48751686617532,40,110,0.0129971702893575,0.0279839874984843,0.50231124807396,1,13.0,4161.162170631748,83.3514764533324,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 51617, '10.211.218.77', 53)",13,696,0.1489741802215576,53.53846153846154,29.968227751340468,40,151,0.0124145150184631,0.0251388851182046,0.4770114942528735,1,13.0,4671.950528372728,87.2634437770768,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50604, '10.211.218.77', 53)",13,738,0.1426808834075927,56.76923076923077,43.07623625826094,40,202,0.0118900736172993,0.0230000426929684,0.4485094850948509,1,13.0,5172.381768143211,91.11241597000236,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52316, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 55513)",2,175,0.1064090728759765,87.5,28.5,59,116,0.1064090728759765,0.0,0.3371428571428571,2,1.0,1644.5966050655147,18.795389772177312,812.25,2.0,0.1064090728759765,nonai_003.pcap,non_ai
"(6, '10.211.218.53', 62896, '10.211.218.77', 53)",13,723,0.3610999584197998,55.61538461538461,28.46465679383,40,144,0.0300916632016499,0.0610942504561786,0.5615491009681881,2,6.5,2002.2156833357208,36.00111187187327,7.700624999999992,13.0,0.218189001083374,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54700, '10.211.218.77', 53)",13,740,0.07236909866333,56.92307692307692,42.53046245559048,40,201,0.0060307582219441,0.0127281325633453,0.4405405405405405,1,13.0,10225.358801863358,179.63468165435629,0.0,12.0,0.0,non_ai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 55712)",2,206,0.1615760326385498,103.0,41.0,62,144,0.1615760326385498,0.0,0.3009708737864077,2,1.0,1274.9415655032692,12.37807345148805,1681.0,2.0,0.1615760326385498,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 65203, '10.211.218.77', 53)",12,671,0.2154161930084228,55.91666666666666,34.23316699083247,40,163,0.0195832902734929,0.0452158453452452,0.4396423248882265,2,6.0,3114.900466065537,55.70611861816162,22.5625,12.0,0.1572949886322021,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 62969)",2,191,0.1450698375701904,95.5,28.5,67,124,0.1450698375701904,0.0,0.3507853403141361,2,1.0,1316.607250680809,13.786463357914233,812.25,2.0,0.1450698375701904,nonai_002.pcap,non_ai
"(6, '10.211.218.53', 53601, '99.86.182.84', 443)",20,8793,0.0872869491577148,439.65,587.9412619471437,40,1440,0.0045940499556692,0.008676977463233,0.2572500852951211,1,20.0,100736.7090366777,229.12932795787037,0.0,2.4,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 57348)",2,203,0.1872210502624511,101.5,28.5,73,130,0.1872210502624511,0.0,0.3596059113300492,2,1.0,1084.2797843267597,10.68255945149517,812.25,2.0,0.1872210502624511,nonai_002.pcap,non_ai
"(6, '10.211.218.53', 59443, '10.211.218.77', 53)",13,689,0.1254489421844482,53.0,27.54018043625601,40,140,0.0104540785153706,0.0201344937567805,0.4876632801161103,1,13.0,5492.27429105747,103.62781681240509,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 52524)",2,174,0.1958980560302734,87.0,14.0,73,101,0.1958980560302734,0.0,0.4195402298850574,2,1.0,888.2170835483463,10.20939176492352,196.0,2.0,0.1958980560302734,nonai_002.pcap,non_ai
"(6, '10.211.218.53', 58310, '139.144.214.95', 443)",20,7299,5.8003809452056885,364.95,511.1176454594383,40,1440,0.3052832076424046,0.8496742471081032,0.3045622688039457,7,2.857142857142857,1258.365626146158,3.448049393468031,46669.95578231292,3.0,0.9565686782201132,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 57154)",2,164,0.0154311656951904,82.0,14.0,68,96,0.0154311656951904,0.0,0.4146341463414634,1,2.0,10627.842590732816,129.6078364723514,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 56219, '35.213.163.35', 443)",96,43926,28.498422145843502,457.5625,537.5661550858182,40,1440,0.299983391008879,2.0122163125058843,0.8223830988480626,5,19.2,1541.3484920394656,3.368607549874532,57871.55409236809,2.761904761904762,6.96521532535553,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52041, '10.211.218.77', 53)",13,675,0.1419570446014404,51.92307692307692,26.505330489897656,40,136,0.0118297537167867,0.0246513534194102,0.4948148148148148,1,13.0,4754.9595153599785,91.57699807359958,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58981, '10.211.218.77', 53)",13,670,0.1339399814605713,51.53846153846154,22.441772124649034,40,116,0.0111616651217142,0.0217945423923048,0.508955223880597,1,13.0,5002.240501259379,97.05839778562974,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 50913)",2,151,0.0265250205993652,75.5,12.5,63,88,0.0265250205993652,0.0,0.4172185430463576,1,2.0,5692.738274578892,75.40050694806479,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 65048, '10.211.218.77', 53)",13,632,0.1558289527893066,48.61538461538461,15.404986513056595,40,91,0.0129857460657755,0.0258968033775148,0.5189873417721519,1,13.0,4055.7289816001994,83.4248050012699,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 55541, '10.211.218.77', 53)",13,689,0.1432540416717529,53.0,27.54018043625601,40,140,0.0119378368059794,0.0247018580560256,0.4876632801161103,1,13.0,4809.637424253267,90.74787592930691,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65224, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61410, '10.211.218.77', 53)",13,724,0.1440539360046386,55.69230769230769,31.83704812221282,40,143,0.0120044946670532,0.0248213337842545,0.5082872928176796,1,13.0,5025.895300609395,90.24397639215763,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 52705)",13,663,0.4153149127960205,51.0,23.41925571963248,40,127,0.034609576066335,0.0586472976339044,0.4871794871794871,3,4.333333333333333,1596.3789875410243,31.301548775314203,9.635802469135804,13.0,0.1512914896011352,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 50470, '10.211.218.77', 53)",13,622,0.1656620502471923,47.84615384615385,13.72726738365962,40,86,0.0138051708539327,0.0290816068942481,0.5192926045016077,1,13.0,3754.631788462618,78.4730116559711,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49240, '10.211.218.77', 53)",12,622,0.2313790321350097,51.833333333333336,21.690371647858463,40,112,0.021034457466819,0.0483056131551078,0.477491961414791,2,6.0,2688.229759890528,51.86295356701983,0.1111111111111103,12.0,0.1675310134887695,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64941, '10.211.218.77', 53)",13,692,0.1986420154571533,53.23076923076923,27.94817689431596,40,141,0.0165535012880961,0.0384929258310055,0.4884393063583815,2,6.5,3483.6537396554104,65.44436216115655,12.25,13.0,0.1379420757293701,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 61739, '10.211.218.77', 53)",2,175,0.0345969200134277,87.5,28.5,59,116,0.0345969200134277,0.0,0.3371428571428571,1,2.0,5058.253738543174,57.808614154779136,0.0,2.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 63762, '141.226.227.75', 443)",13,5092,0.3927600383758545,391.6923076923077,580.3918284712605,40,1440,0.0327300031979878,0.0544309499866723,0.3884524744697565,4,3.25,12964.65908562514,33.099090360001334,42746.29177295919,3.0,0.1267977555592855,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61048, '10.211.218.77', 53)",13,727,0.3348429203033447,55.92307692307692,32.32398856401219,40,160,0.0279035766919453,0.0570146163509406,0.5529573590096286,2,6.5,2171.167302391784,38.82417459572653,21.622499999999988,13.0,0.2038910388946533,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64257, '10.211.218.77', 53)",13,708,0.1403470039367675,54.46153846153846,32.79215521717019,40,162,0.0116955836613972,0.0222149539194606,0.4703389830508475,1,13.0,5044.6392166589085,92.62755623808732,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56455, '10.211.218.77', 53)",13,677,0.1395468711853027,52.07692307692308,25.442125995048624,40,133,0.0116289059321085,0.0246845106847496,0.4889217134416543,1,13.0,4851.416547355041,93.15866339086487,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 51845, '10.211.218.77', 53)",13,699,0.2009510993957519,53.76923076923077,33.24999443875916,40,164,0.0167459249496459,0.037586068494671,0.4721030042918455,2,6.5,3478.45820252714,64.69235569792964,43.02735260770976,13.0,0.1343660354614257,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 63187)",2,164,0.0105378627777099,82.0,8.0,74,90,0.0105378627777099,0.0,0.4512195121951219,1,2.0,15562.928030045929,189.79180524446252,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 56513)",2,198,0.1362049579620361,99.0,32.0,67,131,0.1362049579620361,0.0,0.3383838383838384,2,1.0,1453.691576008472,14.68375329301487,1024.0,2.0,0.1362049579620361,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 63396, '10.211.218.77', 53)",13,663,0.1316678524017334,51.0,23.41925571963248,40,127,0.0109723210334777,0.0228381911506034,0.4871794871794871,1,13.0,5035.397691283918,98.73328806439056,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 58410)",2,146,0.0902671813964843,73.0,8.0,65,81,0.0902671813964843,0.0,0.4452054794520548,1,2.0,1617.4206144613954,22.15644677344377,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 53869, '10.211.218.77', 53)",13,616,0.0656170845031738,47.38461538461539,12.2947046859048,40,75,0.0054680903752644,0.0127532292215221,0.5324675324675324,1,13.0,9387.798995705223,198.1191346496232,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 52692)",13,740,0.2580420970916748,56.92307692307692,42.53046245559048,40,201,0.0215035080909729,0.0523724594539732,0.4405405405405405,2,6.5,2867.7491321778384,50.37937664636743,87.55612244897961,12.0,0.1893239021301269,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 51831, '10.211.218.77', 53)",13,681,0.1136541366577148,52.38461538461539,26.25185256917328,40,136,0.0094711780548095,0.016867714318594,0.487518355359765,1,13.0,5991.862857142857,114.38211034193414,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57726, '46.137.59.1', 443)",27,6124,6.183708190917969,226.8148148148148,333.08546751458573,40,1440,0.2378349304199218,0.9453592434122188,0.6559438275636839,7,3.857142857142857,990.344274167778,4.36631211667701,31405.463508954603,19.0,1.0011717081069946,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61490, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53524, '10.211.218.77', 53)",13,660,0.1994640827178955,50.76923076923077,21.651625791341488,40,118,0.0166220068931579,0.0391978129828731,0.4984848484848485,2,6.5,3308.866393422048,65.1746410825555,4.955924036281171,13.0,0.1374027729034423,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55006, '10.211.218.77', 53)",13,688,0.2133288383483886,52.92307692307692,30.07544753413818,40,151,0.017777403195699,0.0432172812875076,0.4825581395348837,2,6.5,3225.067952962004,60.93878399492158,28.444444444444432,13.0,0.1558899879455566,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64132, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 56125, '10.211.218.77', 53)",2,207,0.023792028427124,103.5,40.5,63,144,0.023792028427124,0.0,0.3043478260869565,1,2.0,8700.393101582307,84.06176909741359,0.0,2.0,0.0,nonai_009.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 59771)",13,836,0.0711200237274169,64.3076923076923,67.75792274468394,40,297,0.0059266686439514,0.0120615687861869,0.3899521531100478,1,13.0,11754.776730729904,182.7895903103933,0.0,12.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 53243, '10.211.218.77', 53)",13,648,0.1507229804992675,49.84615384615385,18.139825093916144,40,99,0.0125602483749389,0.0259412414951452,0.5185185185185185,1,13.0,4299.278038780217,86.25094830886238,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 51466, '10.211.218.77', 53)",2,254,0.0231668949127197,127.0,72.0,55,199,0.0231668949127197,0.0,0.2165354330708661,1,2.0,10963.92075661991,86.33008469779456,0.0,2.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 53757, '10.211.218.77', 53)",13,708,0.1354789733886718,54.46153846153846,32.79215521717019,40,162,0.0112899144490559,0.0224992607243332,0.4703389830508475,1,13.0,5225.903195832747,95.95584964099676,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65399, '10.211.218.77', 53)",13,817,0.1530790328979492,62.84615384615385,57.136605744271606,40,254,0.0127565860748291,0.025502806796903,0.4283965728274174,1,13.0,5337.112369560477,84.92345263682522,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 64678, '142.250.195.34', 443)",26,17226,8.511760950088501,662.5384615384615,574.5196810426302,49,1278,0.34047043800354,1.6129575184073603,0.457680250783699,2,13.0,2023.7880388101,3.054597063105921,92391.68159999998,1.0909090909090908,8.241595983505249,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51495, '74.162.106.40', 443)",27,12758,10.828017950057983,472.5185185185185,585.4538201967687,40,1440,0.4164622288483839,1.9720947537584903,0.2384386267440037,3,9.0,1178.2396426422326,2.4935311452688733,67106.22272612747,2.2857142857142856,5.247799515724182,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56390, '10.211.218.77', 53)",13,657,0.1489429473876953,50.53846153846154,20.0714699343482,40,108,0.0124119122823079,0.0248073279513314,0.5114155251141552,1,13.0,4411.084992764666,87.28174262700253,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56792, '10.211.218.77', 53)",13,654,0.1803450584411621,50.30769230769231,19.17684748048909,40,102,0.0150287548700968,0.0267579025402441,0.518348623853211,1,13.0,3626.381591228177,72.08403774612584,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62139, '10.211.218.77', 53)",13,1007,0.1916661262512207,77.46153846153847,111.15658766914592,40,460,0.0159721771876017,0.0349162040534332,0.3396226415094339,2,6.5,5253.92785723704,67.82627819670459,922.279053287982,12.0,0.1253669261932373,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64244, '10.211.218.77', 53)",13,696,0.1515600681304931,53.53846153846154,29.782843240350477,40,150,0.012630005677541,0.0254743727088258,0.4784482758620689,1,13.0,4592.238632413019,85.77457215713973,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51245, '10.211.218.77', 53)",13,689,0.1273229122161865,53.0,27.54018043625601,40,140,0.0106102426846822,0.0220377862754331,0.4876632801161103,1,13.0,5411.437643133077,102.10259704024672,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49205, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57278, '10.211.218.77', 53)",12,621,0.1476428508758545,51.75,22.716091946752933,40,120,0.0134220773523504,0.0259528423304798,0.5281803542673108,1,12.0,4206.095969537786,81.27721680266254,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 49679)",2,158,0.0075831413269042,79.0,14.0,65,93,0.0075831413269042,0.0,0.4113924050632911,1,2.0,20835.69238508457,263.7429415833491,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(17, '10.221.8.53', 52977, '142.250.183.174', 443)",31,18667,0.6320531368255615,602.1612903225806,564.1508089826287,52,1278,0.0210684378941853,0.0487966342335747,0.4654738308244495,3,10.333333333333334,29533.909275023263,49.04650921549907,38353.26664621229,1.1666666666666667,0.1696090698242187,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 54150, '10.211.218.77', 53)",13,681,0.1279010772705078,52.38461538461539,27.159184482880708,40,141,0.0106584231058756,0.022061191519685,0.4801762114537445,1,13.0,5324.427397587127,101.6410516426324,0.0,13.0,0.0,nonai_009.pcap,non_ai
